Date,Symbol,Ticker,Open,High,Low,Close,Adj Close,Volume,Source,Source URL,Fetch Timestamp
2026-04-01,INFY,INFY.NS,1290.0,1303.0,1269.5,1275.699951171875,1248.6793212890625,8137156,Yahoo Finance automated fallback,https://query1.finance.yahoo.com/v8/finance/chart/INFY.NS?period1=1767484800&period2=1783382400&interval=1d&events=history&includeAdjustedClose=true,2026-07-06T07:16:04.320632+00:00
2026-04-02,INFY,INFY.NS,1260.0,1305.4000244140625,1259.800048828125,1300.800048828125,1273.247802734375,12873492,Yahoo Finance automated fallback,https://query1.finance.yahoo.com/v8/finance/chart/INFY.NS?period1=1767484800&period2=1783382400&interval=1d&events=history&includeAdjustedClose=true,2026-07-06T07:16:04.320632+00:00
2026-04-06,INFY,INFY.NS,1301.4000244140625,1320.0,1299.0,1306.199951171875,1278.5333251953125,10208682,Yahoo Finance automated fallback,https://query1.finance.yahoo.com/v8/finance/chart/INFY.NS?period1=1767484800&period2=1783382400&interval=1d&events=history&includeAdjustedClose=true,2026-07-06T07:16:04.320632+00:00
2026-04-07,INFY,INFY.NS,1302.0,1345.0999755859375,1293.5,1339.4000244140625,1311.0301513671875,15355792,Yahoo Finance automated fallback,https://query1.finance.yahoo.com/v8/finance/chart/INFY.NS?period1=1767484800&period2=1783382400&interval=1d&events=history&includeAdjustedClose=true,2026-07-06T07:16:04.320632+00:00
2026-04-08,INFY,INFY.NS,1349.0,1376.9000244140625,1331.0,1346.199951171875,1317.68603515625,16030133,Yahoo Finance automated fallback,https://query1.finance.yahoo.com/v8/finance/chart/INFY.NS?period1=1767484800&period2=1783382400&interval=1d&events=history&includeAdjustedClose=true,2026-07-06T07:16:04.320632+00:00
2026-04-09,INFY,INFY.NS,1329.9000244140625,1337.5,1314.0,1331.5999755859375,1303.395263671875,14894607,Yahoo Finance automated fallback,https://query1.finance.yahoo.com/v8/finance/chart/INFY.NS?period1=1767484800&period2=1783382400&interval=1d&events=history&includeAdjustedClose=true,2026-07-06T07:16:04.320632+00:00
2026-04-10,INFY,INFY.NS,1318.0,1318.9000244140625,1283.300048828125,1292.5,1265.12353515625,19233369,Yahoo Finance automated fallback,https://query1.finance.yahoo.com/v8/finance/chart/INFY.NS?period1=1767484800&period2=1783382400&interval=1d&events=history&includeAdjustedClose=true,2026-07-06T07:16:04.320632+00:00
2026-04-13,INFY,INFY.NS,1272.0,1289.0,1265.699951171875,1276.800048828125,1249.756103515625,10366082,Yahoo Finance automated fallback,https://query1.finance.yahoo.com/v8/finance/chart/INFY.NS?period1=1767484800&period2=1783382400&interval=1d&events=history&includeAdjustedClose=true,2026-07-06T07:16:04.320632+00:00
2026-04-15,INFY,INFY.NS,1306.300048828125,1322.5,1300.5,1305.300048828125,1277.6524658203125,12098912,Yahoo Finance automated fallback,https://query1.finance.yahoo.com/v8/finance/chart/INFY.NS?period1=1767484800&period2=1783382400&interval=1d&events=history&includeAdjustedClose=true,2026-07-06T07:16:04.320632+00:00
2026-04-16,INFY,INFY.NS,1322.0999755859375,1331.0,1309.0,1319.199951171875,1291.2579345703125,18527029,Yahoo Finance automated fallback,https://query1.finance.yahoo.com/v8/finance/chart/INFY.NS?period1=1767484800&period2=1783382400&interval=1d&events=history&includeAdjustedClose=true,2026-07-06T07:16:04.320632+00:00
2026-04-17,INFY,INFY.NS,1313.0,1328.300048828125,1306.0999755859375,1318.699951171875,1290.7685546875,12064048,Yahoo Finance automated fallback,https://query1.finance.yahoo.com/v8/finance/chart/INFY.NS?period1=1767484800&period2=1783382400&interval=1d&events=history&includeAdjustedClose=true,2026-07-06T07:16:04.320632+00:00
2026-04-20,INFY,INFY.NS,1320.0,1324.9000244140625,1308.0999755859375,1312.5999755859375,1284.7977294921875,7172300,Yahoo Finance automated fallback,https://query1.finance.yahoo.com/v8/finance/chart/INFY.NS?period1=1767484800&period2=1783382400&interval=1d&events=history&includeAdjustedClose=true,2026-07-06T07:16:04.320632+00:00
2026-04-21,INFY,INFY.NS,1310.0,1325.0,1299.300048828125,1313.199951171875,1285.385009765625,10057440,Yahoo Finance automated fallback,https://query1.finance.yahoo.com/v8/finance/chart/INFY.NS?period1=1767484800&period2=1783382400&interval=1d&events=history&includeAdjustedClose=true,2026-07-06T07:16:04.320632+00:00
2026-04-22,INFY,INFY.NS,1295.0,1297.699951171875,1255.9000244140625,1268.5999755859375,1241.729736328125,20088378,Yahoo Finance automated fallback,https://query1.finance.yahoo.com/v8/finance/chart/INFY.NS?period1=1767484800&period2=1783382400&interval=1d&events=history&includeAdjustedClose=true,2026-07-06T07:16:04.320632+00:00
2026-04-23,INFY,INFY.NS,1254.0,1265.699951171875,1226.0,1240.5999755859375,1214.32275390625,14792854,Yahoo Finance automated fallback,https://query1.finance.yahoo.com/v8/finance/chart/INFY.NS?period1=1767484800&period2=1783382400&interval=1d&events=history&includeAdjustedClose=true,2026-07-06T07:16:04.320632+00:00
2026-04-24,INFY,INFY.NS,1200.0,1223.9000244140625,1152.199951171875,1154.5999755859375,1130.144287109375,42078914,Yahoo Finance automated fallback,https://query1.finance.yahoo.com/v8/finance/chart/INFY.NS?period1=1767484800&period2=1783382400&interval=1d&events=history&includeAdjustedClose=true,2026-07-06T07:16:04.320632+00:00
